time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-01-25 23:04:17.623700,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1412, latent_dim=25, mask_values=None vae_layers=(150, 100), lr=0.01974, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 7740.0, 'sens_col_ids': [33]}, Pos Y vec loss: {'weight': 912000.0}, Reconstruction loss: {'weight': 13.8}, KL divergence loss: {'weight': 0.00255}""}",0.789376727049432,0.6075949367088608,0.365482233502538,0.1447921588247289,0.2279787503162155,0.0238413233188935,0.1476799684438893,0.0052939989247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049994855040422127
2024-01-25 22:54:06.479823,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1468, latent_dim=18, mask_values=None vae_layers=(150, 100), lr=0.023799999999999998, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 804000.0}, Reconstruction loss: {'weight': 19.8}, KL divergence loss: {'weight': 0.00485}""}",0.801657967454713,0.6748768472906403,0.3477157360406091,0.0910583029930395,0.1492031368580825,-0.0112352538619725,0.0958977573730572,0.0024948037098999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049994855040422127
2024-01-25 22:47:56.142976,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1432, latent_dim=30, mask_values=None vae_layers=(150, 100), lr=0.01694, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.10890000000000001, 'lr': 0.033, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 804000.0}, Reconstruction loss: {'weight': 9.45}, KL divergence loss: {'weight': 0.0069500000000000004}""}",0.8050353085661652,0.6843373493975904,0.3604060913705584,0.1488325639770734,0.2538831267391854,0.0095116517202907,0.0711077963089324,0.0021120754626981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049994855040422127
2024-01-25 20:32:49.087506,2,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6390820584144645,0.6543540410619388,0.7041343669250646,0.0542473837750068,0.069505482796622,0.0930894481293836,0.1416337200932916,0.013922713705676,0.0002558220059153,0.0005909371080163,0.0004824095774158,0.0009193867087422,0.0001354732660374,5.877806720541903e-05,2.768537385845708e-06,6.742793005379918e-07,7631655492590568010
2024-01-25 20:32:49.084106,2,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6363004172461753,0.6506102777619346,0.7041343669250646,0.0976844559694929,0.0630399839260598,0.1218223721365499,0.1789096072222072,0.0182566963465329,8.172763516009908e-05,0.0002856915514773,0.0006025946624468,7.600120508032141e-05,5.601666803320937e-05,1.3329533224408648e-07,9.851696605572287e-05,2.33864582782898e-07,7631655492590568010
2024-01-25 20:32:49.080690,2,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1249, latent_dim=11, mask_values=None vae_layers=(50, 30, 30), lr=0.01008, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0067, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 20.7}, KL divergence loss: {'weight': 0.00545}""}",0.6376912378303199,0.6511580030880082,0.7041343669250646,0.0712062554297447,0.0442366705024933,0.0970896050995995,0.1331006572841644,0.0142699352562379,3.917123341992866e-05,3.402277424467901e-07,0.0007361336458145,0.0071939713401591,0.0075101138292952,0.0062894946104091,0.0104231701680025,0.0001332283085429,7631655492590568010
2024-01-25 20:32:49.075779,2,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1267, latent_dim=9, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.02688, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9720.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1320000.0}, Reconstruction loss: {'weight': 13.35}, KL divergence loss: {'weight': 0.00295}""}",0.6189151599443672,0.6217446714196003,0.7493540051679587,-0.0188449394618964,-0.0745421362509969,-0.0036311173088968,0.0804753557889726,0.0075634332183665,1.934381897280428e-06,8.274540398018995e-05,0.0026707796673543,0.003772392304521,0.0014632519617198,0.0025388644041951,0.0003054721043125,5.20597528607998e-07,7631655492590568010
2024-01-25 20:32:49.070038,2,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1458, latent_dim=15, mask_values=None vae_layers=(100, 100, 30), lr=0.01386, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1332000.0}, Reconstruction loss: {'weight': 9.45}, KL divergence loss: {'weight': 0.00415}""}",0.6453407510431155,0.6589683974855765,0.710594315245478,-0.0012442249261271,-0.0126693395680737,0.0321395723600365,0.0487958738013669,0.0047121543017752,0.0001566849336797,0.0003807421508759,0.0003271705092509,0.0018466572189816,0.0012587458582615,0.000873442540016,0.0019454698302117,1.8624455257997973e-05,7631655492590568010
2024-01-25 20:32:49.064349,2,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1567, latent_dim=8, mask_values=None vae_layers=(128, 32), lr=0.008960000000000001, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1188, 'lr': 0.063, 'optimizer': 'Adam', 'layers': (60, 10, 10, 10), 'input_dim': 7}, Pos Y vec loss: {'weight': 768000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.00285}""}",0.6522948539638387,0.6509814913347522,0.772609819121447,0.013962292554356,-0.0016506231696105,0.0468128990784479,0.0716107236192179,0.0071156238091461,0.0001566849336797,0.0006002146174262,0.002163331530557,0.000205432673049,0.0006531268758349,0.0008162742297481,0.0021372140982188,1.9768488055930225e-05,7631655492590568010
2024-01-25 20:32:49.058689,2,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6738525730180807,0.6719812903553816,0.7700258397932817,-0.0180027224204267,-0.0504520795660036,0.0162710336461512,0.1131718264176841,0.0107687040221602,0.0003525411007793,0.0002496878786491,0.0002403701700618,0.00722107466315,0.0024549964193336,0.0052192236794459,0.0002426615204427,4.769494170607571e-06,7631655492590568010
2024-01-25 20:32:49.053146,2,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6696801112656467,0.6975052700646368,0.6821705426356589,-0.0186543180825683,-0.0755758306391218,0.0103951827621585,0.0809988514401963,0.0065333748580647,0.0001397590920785,0.0001320072069278,0.0001068311866941,0.0029333911209041,0.0010565735584845,0.0019221970002165,0.0001989082230854,1.969514905822761e-06,7631655492590568010
2024-01-25 20:32:49.047635,2,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.6780250347705146,0.6808915444152984,0.7571059431524547,0.0823476067402025,0.0483251745909973,0.1169558652965283,0.1622095125065793,0.0172788662974576,0.0002558220059153,0.0002725134951829,2.6707796673543823e-05,0.0071617921023649,0.0019019515825653,0.0049336709372305,0.0081022344698198,0.0001022912917966,7631655492590568010
2024-01-25 20:32:49.042160,2,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6766342141863699,0.6731834465595616,0.7764857881136951,0.2146793139598726,0.135526299766806,0.2382793947082929,0.2874728816688399,0.0354465810767156,8.172763516009908e-05,0.0001037923252341,1.6692372920964536e-06,0.0092517720705358,0.0003881445292257,0.0054636586595428,0.0052615981303128,0.0001048108328147,7631655492590568010
2024-01-25 20:32:49.036701,2,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1846, latent_dim=8, mask_values=None vae_layers=(50, 30, 30), lr=0.02534, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0055000000000000005, 'lr': 0.0645, 'optimizer': 'Adam', 'layers': (60, 30), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1212000.0}, Reconstruction loss: {'weight': 14.25}, KL divergence loss: {'weight': 0.005}""}",0.6808066759388038,0.6775488069414317,0.7790697674418605,0.0580989390917368,0.0345445108103336,0.0956240753684953,0.1321090808724462,0.0140823002122016,0.0004067037939032,0.0005040560697531,1.6692372920964536e-06,0.0072928405108954,0.0014372829072184,0.004931270550578,0.0087844210795483,0.0001037638669151,7631655492590568010
2024-01-25 20:32:49.031195,2,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1316, latent_dim=15, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.00364, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 6930.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 972000.0}, Reconstruction loss: {'weight': 10.5}, KL divergence loss: {'weight': 0.00735}""}",0.6634214186369958,0.666210942615437,0.751937984496124,-0.0636542466206956,-0.12807307554143,-0.0383898093732186,0.097456940096534,0.0082056480082637,0.0002785509932083,0.0002813248194605,2.67077966735444e-05,0.004688943621365,0.0003896033398698,0.0029004881168242,0.0051949828498025,3.531236958088649e-05,7631655492590568010
2024-01-25 20:32:49.025739,2,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1166, latent_dim=7, mask_values=None vae_layers=(100, 75, 50), lr=0.0042, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1512000.0}, Reconstruction loss: {'weight': 17.85}, KL divergence loss: {'weight': 0.00365}""}",0.6780250347705146,0.6702394663595355,0.7906976744186046,0.0739371037573075,0.0287804202361164,0.1056180703054135,0.1397120326916323,0.0155930524739777,0.0002132656041751,0.0001039444734203,0.0003271705092509,0.0067347907011561,0.0013340411441781,0.0044215682492613,0.0064951568325231,9.201797147192024e-05,7631655492590568010
2024-01-25 20:32:49.020324,2,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=814, latent_dim=7, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.017920000000000002, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1232, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (40, 30, 20), 'input_dim': 6}, Pos Y vec loss: {'weight': 1332000.0}, Reconstruction loss: {'weight': 20.85}, KL divergence loss: {'weight': 0.0032500000000000003}""}",0.672461752433936,0.6709992644204246,0.7674418604651163,-0.0026516504052719,-0.0309997199237705,0.0325425554567631,0.1235898203333893,0.0121953106714046,0.0003525411007793,0.0001623683420134,0.0006676949168385,0.0095131308868997,0.002721214689025,0.0067480525286614,0.0012943879950661,2.104411645459429e-05,7631655492590568010
2024-01-25 20:32:49.013967,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.655076495132128,0.6786632390745502,0.6821705426356589,0.0239259934912109,0.0811447811447811,0.0854227625870245,0.1399698278534378,0.0131015685902805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:32:37.230336,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6453407510431154,0.6675126903553299,0.6795865633074936,0.0889665889665889,0.0555555555555555,0.1221874684693774,0.1888351785435833,0.018740291820853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:32:37.214578,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1249, latent_dim=11, mask_values=None vae_layers=(50, 30, 30), lr=0.01008, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0067, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 20.7}, KL divergence loss: {'weight': 0.00545}""}",0.631432545201669,0.6517412935323383,0.6770025839793282,-0.0136110266545048,-0.0424242424242423,0.0177832711129047,0.0310067291199365,0.0027274784751654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:31:03.055112,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1267, latent_dim=9, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.02688, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9720.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1320000.0}, Reconstruction loss: {'weight': 13.35}, KL divergence loss: {'weight': 0.00295}""}",0.6175243393602226,0.6308411214953271,0.6976744186046512,-0.0802647433082215,-0.1127946127946127,-0.0540182625365754,0.0979531160663236,0.0082849576660521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:29:03.880677,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1458, latent_dim=15, mask_values=None vae_layers=(100, 100, 30), lr=0.01386, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1332000.0}, Reconstruction loss: {'weight': 9.45}, KL divergence loss: {'weight': 0.00415}""}",0.6578581363004172,0.6784810126582278,0.6925064599483204,-0.0442169746517572,-0.0481481481481481,0.0025855110483301,0.0046883933676387,0.0003965482889424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:27:38.736851,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1567, latent_dim=8, mask_values=None vae_layers=(128, 32), lr=0.008960000000000001, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1188, 'lr': 0.063, 'optimizer': 'Adam', 'layers': (60, 10, 10, 10), 'input_dim': 7}, Pos Y vec loss: {'weight': 768000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.00285}""}",0.6648122392211405,0.6754807692307693,0.7260981912144703,0.0282952152517369,0.0239057239057238,0.0753834123700938,0.1178407365785374,0.0115618006000453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:25:54.401483,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.655076495132128,0.6561797752808989,0.7545219638242894,-0.1029796290665855,-0.0999999999999999,-0.0559731611340934,0.0975942296697014,0.0085847868601306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:25:54.319715,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6578581363004172,0.6860158311345647,0.6718346253229974,-0.0728151075977163,-0.1080808080808081,-0.0334476843910805,0.0668953687821611,0.0051299807915877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:25:54.250264,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.6620305980528511,0.6643835616438356,0.751937984496124,-0.0022797653232436,0.0047138047138046,0.0467157703561699,0.0721970996413534,0.0071649505475268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:25:54.206546,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6675938803894298,0.6629955947136564,0.7777777777777778,0.1184931815366597,0.1158249158249158,0.1643628291796992,0.2149360073888374,0.0252088648853588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:25:54.196853,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1846, latent_dim=8, mask_values=None vae_layers=(50, 30, 30), lr=0.02534, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0055000000000000005, 'lr': 0.0645, 'optimizer': 'Adam', 'layers': (60, 30), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1212000.0}, Reconstruction loss: {'weight': 14.25}, KL divergence loss: {'weight': 0.005}""}",0.6606397774687065,0.6550976138828634,0.7803617571059431,-0.0272991903426685,-0.0033670033670033,0.0254010695187165,0.0383838383838384,0.0038958451411228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:23:40.450693,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1316, latent_dim=15, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.00364, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 6930.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 972000.0}, Reconstruction loss: {'weight': 10.5}, KL divergence loss: {'weight': 0.00735}""}",0.6467315716272601,0.6494382022471911,0.7467700258397932,-0.1321301082170647,-0.1478114478114478,-0.0922459893048128,0.1695331695331696,0.0141480691967092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:21:35.637305,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1166, latent_dim=7, mask_values=None vae_layers=(100, 75, 50), lr=0.0042, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1512000.0}, Reconstruction loss: {'weight': 17.85}, KL divergence loss: {'weight': 0.00365}""}",0.6634214186369958,0.6600441501103753,0.772609819121447,-0.008128666824319,-0.0077441077441077,0.0391231964483906,0.0591194968553459,0.006000452645364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:20:29.403032,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=814, latent_dim=7, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.017920000000000002, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1232, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (40, 30, 20), 'input_dim': 6}, Pos Y vec loss: {'weight': 1332000.0}, Reconstruction loss: {'weight': 20.85}, KL divergence loss: {'weight': 0.0032500000000000003}""}",0.6536856745479833,0.658256880733945,0.7416020671834626,-0.1001869306217132,-0.0831649831649831,-0.0496039753808899,0.0876122162571562,0.007607924002004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568009
2024-01-25 20:19:39.713481,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6230876216968011,0.6300448430493274,0.7260981912144703,0.0845687740588027,0.0578661844484629,0.1007561336717428,0.1432976123331454,0.0147438588210716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:19:29.981323,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.627260083449235,0.6337078651685393,0.7286821705426356,0.1064023229723968,0.0705244122965641,0.1214572758037224,0.1689840359008312,0.0177731008722127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:19:29.965899,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1249, latent_dim=11, mask_values=None vae_layers=(50, 30, 30), lr=0.01008, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0067, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 20.7}, KL divergence loss: {'weight': 0.00545}""}",0.6439499304589708,0.6505747126436782,0.7312661498708011,0.1560235375139943,0.1308975834292289,0.1763959390862943,0.2351945854483924,0.0258123920373103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:17:55.474328,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1267, latent_dim=9, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.02688, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9720.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1320000.0}, Reconstruction loss: {'weight': 13.35}, KL divergence loss: {'weight': 0.00295}""}",0.6203059805285118,0.6126482213438735,0.8010335917312662,0.0425748643844287,-0.0362896597073811,0.0467560279187817,0.0629975955116217,0.0068419087706809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:15:56.721539,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1458, latent_dim=15, mask_values=None vae_layers=(100, 100, 30), lr=0.01386, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1332000.0}, Reconstruction loss: {'weight': 9.45}, KL divergence loss: {'weight': 0.00415}""}",0.6328233657858137,0.6394557823129252,0.7286821705426356,0.0417285247995029,0.0228094690120006,0.0616936336717428,0.0929033542350951,0.0090277603146079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:14:31.353614,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1567, latent_dim=8, mask_values=None vae_layers=(128, 32), lr=0.008960000000000001, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1188, 'lr': 0.063, 'optimizer': 'Adam', 'layers': (60, 10, 10, 10), 'input_dim': 7}, Pos Y vec loss: {'weight': 768000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.00285}""}",0.6397774687065368,0.6264822134387352,0.8191214470284238,-0.0003706301430248,-0.0272069702449448,0.018242385786802,0.0253807106598984,0.002669447018247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:12:46.542046,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6926286509040334,0.6877828054298643,0.7855297157622739,0.0669741842257321,-0.0009041591320072,0.0885152284263959,0.1287494231656668,0.0129526211841899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:12:46.460046,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6815020862308763,0.708994708994709,0.6925064599483204,0.0355064714325795,-0.0430708531974355,0.0542380499153976,0.0951023340982314,0.0079367689245417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:12:46.389865,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.694019471488178,0.6973995271867612,0.7622739018087855,0.1669749788036486,0.09193654446819,0.1871959602368866,0.2522219253718052,0.0273927820473885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:12:46.346955,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6856745479833102,0.683371298405467,0.7751937984496124,0.3108654463830854,0.1552276837086963,0.3121959602368866,0.3600097559488423,0.0456842972680724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:12:46.337691,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1846, latent_dim=8, mask_values=None vae_layers=(50, 30, 30), lr=0.02534, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0055000000000000005, 'lr': 0.0645, 'optimizer': 'Adam', 'layers': (60, 30), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1212000.0}, Reconstruction loss: {'weight': 14.25}, KL divergence loss: {'weight': 0.005}""}",0.7009735744089013,0.7,0.7777777777777778,0.1434970685261422,0.0724560249876705,0.165847081218274,0.225834323361054,0.0242687552832805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
2024-01-25 20:10:32.469918,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1316, latent_dim=15, mask_values=None vae_layers=(45, 25, 25, 25), lr=0.00364, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 6930.0, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 972000.0}, Reconstruction loss: {'weight': 10.5}, KL divergence loss: {'weight': 0.00735}""}",0.6801112656467315,0.682983682983683,0.7571059431524548,0.0048216149756734,-0.1083347032714121,0.0154663705583756,0.0253807106598984,0.0022632268198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631655492590568008
