time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-02 18:53:37.645550,5,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6764951321279555,0.6801181009266144,0.77106579489886,-0.0050547787636704,0.0186965832010345,0.0202887789650285,0.0451784525766804,-0.0302957481198611,0.0546625589764703,0.0072779184503279,0.000108789637903,0.0010081733465495,0.0001660843184499,0.0005501333540975,0.0018651764175785,0.0001640495905554,0.0001736460637483,0.0009209592758464,0.0022199296999587,3.720580699087013e-05,6825229087795549657
2024-02-02 18:53:37.639551,5,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6673157162726009,0.6970902343149035,0.690219031386137,0.0309705007686141,0.0574833641754454,0.0395405401536513,0.0580488151225758,0.0058768845855916,0.0543114664938862,0.0065946947642085,0.0001318474701186,0.0012883830175216,7.875699171118387e-05,0.0008519632671235,0.0018532607701726,0.0002476808693397,0.0017879329899645,0.0010895619007611,0.0009125796317185,1.3101549533123473e-05,6825229087795549657
2024-02-02 18:53:37.628965,5,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6809457579972183,0.6788248488599617,0.7902437186166258,-0.1649285009676132,-0.1232497849879805,0.1649285009676132,0.1232497849879805,-0.187035434969662,0.3280598753366355,0.04211536266759,0.0001567623089556,0.0010862713894897,0.000184150314491,0.0003198064006328,0.0012732972229055,0.0003198064006328,0.0012732972229055,0.0006032414441961,0.0022479513793715,2.7168986285320075e-05,6825229087795549657
2024-02-02 18:53:37.618272,5,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6803894297635604,0.6807670929162499,0.7820096606661912,-0.1396415756559586,-0.1017866595918367,0.1396415756559586,0.1017866595918367,-0.1630122187576144,0.286164914416831,0.0366743332669195,0.0001960689491083,0.0012006395602748,0.0001086286009555,0.000307369489541,0.0018851704910072,0.000307369489541,0.0018851704910072,0.000653669876164,0.002461424344626,2.8014349352357115e-05,6825229087795549657
2024-02-02 18:53:37.607746,5,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6753824756606399,0.68354812361432,0.7556798954980781,-0.138769018568562,-0.1158718847966175,0.138769018568562,0.1158718847966175,-0.1633506299322104,0.3001207206772288,0.0367362334876325,0.0001714636113749,0.0012494614644125,0.0006318240834999,0.0004510457921609,0.0010538068344196,0.0004510457921609,0.0010538068344196,0.0004292687735095,0.0024173774147292,1.5034847047106344e-05,6825229087795549657
2024-02-02 18:53:37.597153,5,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6709318497913769,0.679129399290183,0.7541861236498801,0.0043900162102221,0.0350187393668034,0.0415901501320123,0.0492455056964674,-0.0195850884087318,0.0837739911521531,0.0112658401697613,0.0003618067900673,0.0016167377674753,0.0003643370943923,0.0026019065142618,0.0032852647425839,0.0008914381685845,0.0020864570181232,0.0026739827090957,0.001463770227388,2.609715309684288e-05,6825229087795549657
2024-02-02 18:53:37.586564,5,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6639777468706537,0.6793213327917279,0.7292943651308037,0.0094761017729817,0.0422703371744132,0.0194370846442556,0.0422703371744132,-0.0119638344762183,0.035222038141516,0.0046436771826114,0.0001103371434208,0.0012078189271096,0.0005739725112305,0.0004643576517725,0.0005317926025719,0.0001763538971165,0.0005317926025719,0.0004588442844077,0.0005069557306258,9.362798281869857e-06,6825229087795549657
2024-02-02 18:53:37.574736,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.7073170731707317,0.6839622641509434,-0.1157349001234647,-0.1418339459051927,0.1157349001234647,0.1418339459051927,-0.1489483977218143,0.2869536478559036,0.033590541646275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:27.021067,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6383866481223922,0.6980676328502415,0.6816037735849056,-0.1868294278412524,-0.1756196399962303,0.1868294278412524,0.1756196399962303,-0.2083133191518561,0.413125574116286,0.046978398757353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:26.999038,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6909871244635193,0.7594339622641509,-0.1151201108093788,-0.0896239751201583,0.1151201108093788,0.0896239751201583,-0.1351471900089206,0.2246108228317271,0.0304781211735508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:26.901686,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6773296244784422,0.7553191489361702,0.6698113207547169,-0.0017012629196433,-0.0448591084723399,0.0017012629196433,0.0448591084723399,-0.0482999382419543,0.0953873257330646,0.0108925044635862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:26.767566,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6536856745479833,0.7410468319559229,0.6344339622641509,0.075873182182118,0.0677127509188578,0.075873182182118,0.0677127509188578,0.0413350030879022,0.079633148806081,0.0093217863629944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:18.406964,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6912378303198887,0.7295454545454545,0.7570754716981132,-0.0193653486274351,-0.043492602016775,0.0193653486274351,0.043492602016775,-0.0607201674329239,0.1027237241159144,0.0136934894508483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:18.308256,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6856745479833102,0.7487437185929648,0.7028301886792453,0.0308057913581038,-0.0014136273678259,0.0308057913581038,0.0014136273678259,-0.0140242228779249,0.0255576571366045,0.0031627144020535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:18.234607,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6981919332406119,0.729490022172949,0.7759433962264151,-0.1710372302723747,-0.162802751861276,0.1710372302723747,0.162802751861276,-0.2039302134083579,0.365988824063669,0.0459899296078427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:18.187512,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.7037552155771906,0.7360178970917226,0.7759433962264151,-0.1475078185076688,-0.162802751861276,0.1475078185076688,0.162802751861276,-0.1877358814245523,0.3369252320623144,0.0423378165857772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:53:18.175318,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6884561891515995,0.7369668246445498,0.7334905660377359,-0.12206121917243,-0.1116294411459806,0.12206121917243,0.1116294411459806,-0.154360804226995,0.2891202364886573,0.034811136623459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:52:15.637126,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.694019471488178,0.7328767123287672,0.7570754716981132,-0.0174061086125148,-0.0135237018188671,0.0174061086125148,0.0135237018188671,-0.052623001441021,0.0890252927604371,0.0118674329398155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:51:01.663674,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6759388038942976,0.7290167865707434,0.7169811320754716,0.0203602334346235,0.0314767693902554,0.0203602334346235,0.0314767693902554,-0.0107733479722774,0.0186949273636578,0.0024295836629842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549656
2024-02-02 18:50:13.895927,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6481223922114048,0.6930455635491607,0.6980676328502415,-0.143580259546183,-0.1174506387921022,0.143580259546183,0.1174506387921022,-0.166173099767438,0.3197784861070865,0.0384245620075789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:50:03.415670,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.627260083449235,0.6729857819905213,0.6859903381642513,-0.1688321287721181,-0.1377758420441347,0.1688321287721181,0.1377758420441347,-0.1853301878900433,0.3566438069480664,0.0428542965523511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:50:03.394363,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6453407510431154,0.7002518891687658,0.6714975845410628,-0.1543860095587305,-0.1120789779326365,0.1543860095587305,0.1120789779326365,-0.1737522796098312,0.35526135741653,0.040177112006515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:50:03.319739,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6411682892906815,0.696969696969697,0.6666666666666666,0.0118561182025175,0.0300522648083623,0.0118561182025175,0.0300522648083623,-0.013535444795797,0.0247969348659002,0.0031298299097997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:50:03.246515,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6383866481223922,0.6934673366834171,0.6666666666666666,-0.0143662392736439,0.0300522648083623,0.0143662392736439,0.0300522648083623,-0.0332279275209556,0.061364479050797,0.0076833648959979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:49:52.913854,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6675938803894298,0.6948775055679287,0.7536231884057971,-0.0018707281021162,0.0461672473867595,0.0018707281021162,0.0461672473867595,-0.0241262192775518,0.0391837178337544,0.0055787573917568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:49:52.814366,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6662030598052852,0.7208121827411168,0.6859903381642513,0.0427620115041251,0.0926248548199768,0.0427620115041251,0.0926248548199768,0.0181866854054777,0.0327933146287748,0.0042053462446877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:49:52.740679,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6828929068150209,0.6987179487179487,0.7898550724637681,-0.1726934490673486,-0.1132404181184668,0.1726934490673486,0.1132404181184668,-0.1931603339523833,0.3325843343992163,0.0446648780082056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:49:52.693591,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6773296244784422,0.6986899563318777,0.7729468599033816,-0.1357310834759508,-0.0715737514518002,0.1357310834759508,0.0715737514518002,-0.1548461577071725,0.2666148128943046,0.0358054089186611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:49:52.681476,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6884561891515995,0.703862660944206,0.7922705314009661,-0.1085664254716627,-0.079123112659698,0.1085664254716627,0.079123112659698,-0.1373789087988757,0.2296333585032302,0.0317664195171396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:48:50.465957,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6773296244784422,0.714622641509434,0.7318840579710145,0.0950232853558863,0.1297909407665505,0.0950232853558863,0.1297909407665505,0.0656443975974168,0.1069933597851134,0.0151790947479597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:47:36.384332,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6773296244784422,0.704954954954955,0.7560386473429952,-0.0217239858251986,0.050232288037166,0.0217239858251986,0.050232288037166,-0.0410580735832957,0.0681326003664835,0.0094939463518524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549655
2024-02-02 18:46:48.249576,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.6197802197802198,0.7768595041322314,-0.0876446786358838,-0.062872505830526,0.0876446786358838,0.062872505830526,-0.1070575293490778,0.1795681254684886,0.0240965952944226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:34.716846,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6425591098748261,0.6167400881057269,0.7713498622589532,-0.0488636483340026,0.0106245141228298,0.0488636483340026,0.0106245141228298,-0.0659172553670568,0.1082599367660344,0.014836709152141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:34.665681,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.627260083449235,0.5991649269311065,0.790633608815427,-0.1404657300860506,-0.087878984192796,0.1404657300860506,0.087878984192796,-0.1551848605166813,0.253111858704794,0.0349291339191931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:34.538012,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6161335187760779,0.5904365904365905,0.7823691460055097,-0.0511091597817907,0.0047292044571132,0.0511091597817907,0.0047292044571132,-0.0644476529331889,0.0996200648280993,0.0145059298477061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:34.417164,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6244784422809457,0.5970772442588727,0.7878787878787878,0.0043678190969287,0.0135397771443378,0.0043678190969287,0.0135397771443378,-0.0130631327454923,0.019740772487597,0.0029402604838662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:22.560312,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.6410835214446953,0.7823691460055097,0.0194541843325333,0.0635203420575278,0.0194541843325333,0.0635203420575278,-0.0026641915467781,0.0043304556756909,0.0005996583881569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:22.477026,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6495132127955494,0.6441558441558441,0.6831955922865014,0.0348563661376913,0.1048199015288934,0.0348563661376913,0.1048199015288934,0.0168359717423812,0.0311070884146341,0.0037894541367724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:22.405762,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6801112656467315,0.644880174291939,0.8154269972451791,-0.1688138894363336,-0.1187807722207825,0.1688138894363336,0.1187807722207825,-0.1912889530586637,0.3338733387333872,0.0430554722696683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:22.359623,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6759388038942976,0.6438053097345132,0.8016528925619835,-0.141340627404248,-0.0820160663384296,0.141340627404248,0.0820160663384296,-0.1628336685058181,0.2842078420784206,0.0366507338077727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:46:22.347767,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6417233560090703,0.7796143250688705,-0.1526022451236079,-0.1055001295672454,0.1526022451236079,0.1055001295672454,-0.1737310713487684,0.3136442623968223,0.0391035300535243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
2024-02-02 18:45:19.820132,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=780, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6370023419203747,0.7493112947658402,-0.0216855899006115,0.0106569059341797,0.0216855899006115,0.0106569059341797,-0.0426700355798483,0.0736603168951397,0.0096042061199974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825229087795549654
