timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-10-24 19:38:36.813261,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 25, 'iter_2': 78, 'RW': False}",0.82081989866421,0.78268,0.32569,0.02513,0.04968,0.04253,0.59056,0.0054279705479378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:36:36.872590,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': True}",0.8143328727161062,0.8075525,0.323,0.018205,0.02733,0.040865,0.6223375,0.0049574639239161,7.079788621035923e-05,0.0017271861687499,0.0036291186499999,8.420487500000001e-05,0.0002078991499999,0.000214879425,0.00498542871875,3.1847479545925104e-06
2023-10-24 19:36:36.858483,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': True}",0.7999385843697221,0.87952,0.22559,0.01659,0.03621,0.01908,0.71287,0.0023329782815877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:34:49.288250,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': True}",0.8171349608475357,0.78485,0.33057,0.00485,0.00491,0.03585,0.66286,0.0043010743562656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:33:02.086074,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': True}",0.82081989866421,0.78342,0.38954,0.02101,0.0252,0.05484,0.58434,0.0067360112594379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:31:10.929457,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': True}",0.8194380469829572,0.78242,0.3463,0.03037,0.043,0.05369,0.52928,0.006459791798373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:29:23.397811,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': True}",0.8111853216643636,0.796745,0.3214175,0.025345,0.0352525,0.049675,0.55114,0.0061189140692501,4.380537251920249e-05,0.0023705403249999,0.0033030737187499,3.7267725e-05,8.371251875000002e-05,0.000393067675,0.0107271626,6.227500892438432e-06
2023-10-24 19:29:23.385181,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': True}",0.81759557807462,0.71445,0.3915,0.03143,0.02333,0.07829,0.4486,0.0096857625853066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:27:35.576812,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': True}",0.8086903116843237,0.83755,0.28642,0.01532,0.03625,0.02459,0.7217,0.0028686087650609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:25:47.408624,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': True}",0.8014739751266697,0.82708,0.24704,0.02869,0.04884,0.04023,0.49488,0.0050737910495134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
