timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-11-14 21:43:27.455170,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5340751043115438,0.53408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:42:55.785001,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.717663421418637,0.72818,0.75648,0.11752,0.08845,0.19118,1.36825,0.0307798847495265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:42:51.694002,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6898470097357441,0.69635,0.77215,0.18726,0.16358,0.21922,1.38698,0.0343739663146736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:42:49.628851,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5424200278164116,0.57309,0.82734,0.09687,0.13243,0.10362,1.12679,0.0161598263698809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:41:08.203212,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7023643949930459,0.69635,0.79016,0.00433,0.03418,0.03194,1.05297,0.0049268706923733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:41:04.005499,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6689847009735744,0.66962,0.77238,0.10123,0.11525,0.13404,1.22366,0.0221293289048883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:41:01.977708,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.6564673157162726,0.6369,0.83377,0.09564,0.06323,0.13496,1.19987,0.0208158835966349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:39:38.126916,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6912378303198887,0.70283,0.75635,0.06164,0.05566,0.07651,1.13326,0.0123819785244921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:39:33.970733,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6856745479833102,0.68293,0.78772,0.11432,0.11482,0.1689,1.28327,0.0253152558897092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:39:31.738014,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.6954102920723226,0.73138,0.69975,0.04486,0.02498,0.06633,1.12999,0.0102309458547163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
