index,data,bias mitigation,ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,acc * sf
2457,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6320840695780281125,-2.4699999999999998
2638,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9712012125805228,0.9907004491858508,0.5240384615384617,0.5941400978407557,0.5289575289575293,0.7368421052631581,1.8823529411764772,0.5124999999999994,0.4338842975206609,0.9878345498783455,0.9968944099378881,0.968132854578097,0.9563658099222954,-2.2755323836202113,-0.25739958413373387,198.00000000006233,-0.31608280254777005,0.305288963071145,0.1914377083145662,1.1536362742527533,1.2239029925631382,2.2755323836202113,0.25739958413373387,198.00000000006233,0.31608280254777005,0.305288963071145,0.1914377083145662,1.4377406931964056,4.338375350140057,0.4143207355965547,0.10170128254211332,inf,inf,0.3052889630711354,0.19143770831456697,0.5051162117312498,0.24443061835283977,0.1939281288723669,0.19392812887236607,0.395083113579968,0.25958855136077946,0.7590361445783136,0.596097225181834,5222064638049586739,-0.36592322389399706
2639,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9943160287987874,1.0357207045291157,0.855769230769231,0.8947071634129267,0.8262548262548255,0.8947368421052643,1.0588235294117676,0.8208333333333332,0.8099173553719005,0.9951338199513382,1.0010351966873703,0.994165170556553,0.9904363419007771,0.20044234488872964,0.658004363220551,33.857142857153406,0.6516719745222924,0.7525731970234377,0.7682551121520586,1.0032855925537496,1.060401446733752,0.20044234488872964,0.658004363220551,33.857142857153406,0.6516719745222924,0.7525731970234377,0.7682551121520586,1.0900347314987977,1.3073229291716684,0.8411112202026653,0.7255742725880552,,,0.75257319702343,0.7682551121520577,0.8824927136589762,0.8620247967841644,0.7627953681151981,0.7627953681151948,0.8568771651339276,0.7559454071296452,0.7896804609743321,0.6815976547033641,5222064638049586739,-1.8451649404100658
2640,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9613489958317544,0.6494954377908032,3.1923076923076934,1.6117412860576923,4.915057915057918,5.526315789473691,10.000000000000044,4.866666666666669,4.557851239669423,0.9610705596107055,0.9906832298136645,0.9614003590664274,0.9444112372982666,9.791636297413318,2.110989751818886,-243.78571428579107,0.9140127388535031,4.2573892482092015,3.6469372128637088,0.9582950970110118,1.2498616724967413,9.791636297413318,2.110989751818886,243.78571428579107,0.9140127388535031,4.2573892482092015,3.6469372128637088,1.1355443403028118,2.194016319129647,0.7703847211045208,0.36469372128637056,,,4.257389248209205,3.646937212863718,0.826740773806665,0.5954504751431389,3.4994445156603966,3.499444515660381,0.9853043499654554,6.100215382300495,1.9195914091147206,3.092384700403931,5222064638049586739,-8.701906752011187
2641,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5222064638049586739,-2.4699999999999998
2642,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5222064638049586739,-2.4699999999999998
3243,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9954285714285714,1.0543511863358837,0.864035087719298,0.905655274989014,0.8194945848375458,0.8260869565217396,0.9090909090909112,0.8188976377952759,0.8117647058823522,1.004950495049505,0.9978655282817502,0.9936965330932013,0.9940758293838863,0.5614410363600856,0.8132281672252866,0.49560577526679195,0.8561446317657502,0.8105159812370455,0.7906794077119526,1.143347933367178,1.023876006946304,0.5614410363600856,0.8132281672252866,0.49560577526679195,0.8561446317657502,0.8105159812370455,0.7906794077119526,1.008779264214047,1.119894598155468,0.9811509246553711,0.8697473484831485,,,0.8105159812370445,0.790679407711951,0.9858871939687063,0.934379207523369,0.780716502845316,0.780716502845316,1.1959864674309362,0.8238196001582822,0.7996096291476902,0.7896097225921411,6182102511020688579,-1.8931820708003786
3244,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.966857142857143,0.6511170504385964,3.0087719298245617,1.5655398659249755,4.620938628158847,5.956521739130445,8.500000000000036,4.500000000000002,4.286274509803921,0.9504950495049506,1.0053361792956244,0.969833408374606,0.9454976303317536,1.3013798210174554,1.6754026361660257,0.24890144381669665,0.6313775510204082,2.8019162939529485,3.3733892287598124,0.7126784175294859,1.416036169740737,1.3013798210174554,1.6754026361660257,0.24890144381669665,0.6313775510204082,2.8019162939529485,3.3733892287598124,1.3236714975845412,1.9830741079597443,0.47039470628407143,0.39686932103056616,,,2.8019162939529676,3.3733892287598164,0.5472617971248717,0.6032381456761594,3.1845275047421966,3.1845275047421966,0.586780241660673,4.898376955103539,0.6141834743005856,1.5831292886857313,6182102511020688579,-7.941997117729658
3245,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6182102511020688579,-2.4699999999999998
3246,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6182102511020688579,-2.4699999999999998
3322,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}""}",0.9520211560256895,0.8793103448275862,0.20689655172413765,0.256037632827922,0.23529411764705896,0.45454545454545414,1.0,0.21459227467811146,0.17021276595744644,0.9804878048780488,0.9880597014925374,0.9468037550290568,0.9299634591961023,-1.0715846952367067,-0.24031657129692574,-1.3716497915425832,-0.26637300531914876,-0.09067142501452335,0.007765039053578436,1.3684706397896578,1.3155176610882913,1.0715846952367067,0.24031657129692574,1.3716497915425832,0.26637300531914876,0.09067142501452335,0.007765039053578436,2.118181818181818,5.875000000000004,0.19947713503195272,0.0077650390535787565,inf,inf,0.0906714250145124,0.007765039053575203,0.2940485616329579,0.02149509658548267,0.0203269976075457,0.0203269976075457,0.14915016700079825,0.05418482624491275,0.5464811920199035,0.4776614614416949,3920541388499302460,0.07430245351630738
3323,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}""}",0.9595768794862108,0.9421182266009853,0.3251231527093595,0.38907552785949273,0.3450980392156858,0.4090909090909083,1.25,0.3390557939914164,0.2680851063829784,0.9780487804878047,0.9950248756218906,0.956191327670988,0.9378806333739342,0.12058995999230702,-0.3291078586842238,0.11078022632519297,-0.4005152925531911,0.24995850278031304,0.07585529621340129,1.2298093777388253,1.3171169116899357,0.12058995999230702,0.3291078586842238,0.11078022632519297,0.4005152925531911,0.24995850278031304,0.07585529621340129,1.2065592635212887,4.662698412698415,0.6110096734629892,0.06068423697072123,inf,inf,0.24995850278030063,0.07585529621339966,0.6762582020531769,0.14920909570930208,0.0973665392458886,0.09736653924589327,0.27784426251925626,0.123313665416222,0.47499440431376533,0.39174979515447644,3920541388499302460,-0.119323595390795
3324,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}""}",0.9452210049112202,0.7626671358198451,0.08374384236453171,0.10783744466712857,0.10980392156862684,0.18181818181818124,0.4499999999999955,0.10300429184549255,0.08085106382978698,0.975609756097561,0.9870646766169154,0.9396513187304426,0.9196102314250914,-0.4370735949242439,-0.11608502881264257,-0.6307325789160215,-0.14245345744680812,0.0027388164992932294,0.008582651989219809,1.3897896581945663,1.3672699035827522,0.4370735949242439,0.11608502881264257,0.6307325789160215,0.14245345744680812,0.0027388164992932294,0.008582651989219809,1.7651515151515154,5.565789473684213,0.015063490746119792,0.019072559976045095,inf,inf,0.0027388164992945834,0.008582651989216655,0.020294794553971745,0.05137303190245983,0.010068595340459861,0.010068595340455178,0.06891716111538952,0.010666098138718117,0.4362507977321283,0.34256527752783894,3920541388499302460,0.09944684767533832
3325,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9523989421987156,0.9243424110047402,0.19211822660098513,0.2397937570351363,0.2078431372549016,0.4090909090909083,1.200000000000001,0.18884120171673716,0.12340425531914857,0.9829268292682926,0.9960199004975124,0.9468037550290568,0.925700365408039,-1.1464735647434987,-0.5804637905215058,-1.5002977963073234,-0.6765292553191483,-0.09135612913934597,-0.08736125702279207,1.3990030674846623,1.3923741321985532,1.1464735647434987,0.5804637905215058,1.5002977963073234,0.6765292553191483,0.09135612913934597,0.08736125702279207,2.1663223140495877,9.72413793103449,0.22331498234062774,0.07280104751899391,inf,inf,0.09135612913932972,0.08736125702279095,0.3327943526181932,0.2569665303991622,0.0985230372639528,0.0985230372639528,0.29815197717359354,0.0947404681309839,0.6525587547054632,0.5624236220717639,3920541388499302460,-0.12154040108328668
3326,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9588213071401587,0.949777724378229,0.3054187192118226,0.36809658211057145,0.3215686274509804,0.7727272727272729,1.3499999999999979,0.27896995708154493,0.23404255319148928,0.9878048780487804,1.0029850746268658,0.9535091640590077,0.9317904993909867,-2.277927912377809,-0.6083735910466335,-2.780226325193566,-0.7576462765957447,-0.3491783550502118,0.015571187137440618,1.3828330411919358,1.404271447368015,2.277927912377809,0.6083735910466335,2.780226325193566,0.7576462765957447,0.3491783550502118,0.015571187137440618,2.76993006993007,5.76818181818182,0.4518778712414503,0.01153421269440089,inf,inf,0.349178355050216,0.015571187137436762,0.7565665620993364,0.031634962577671594,0.04934538680885547,0.04934538680885547,0.2788451282587647,0.14798261240103902,1.5628427935885456,1.293076468228459,3920541388499302460,0.0016480820658955108
3327,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9459765772572724,0.7477128782547502,0.12315270935960593,0.15581961732174296,0.16470588235294026,0.27272727272727293,1.049999999999999,0.15450643776824002,0.08936170212765947,0.9804878048780488,0.9870646766169154,0.9396513187304426,0.9208282582216809,-0.8081324176230305,-0.39882284280092073,-1.194163192376414,-0.4401595744680845,0.004108224748941203,-0.09870278171104897,1.4508545135845756,1.3604045272042071,0.8081324176230305,0.39882284280092073,1.194163192376414,0.4401595744680845,0.004108224748941203,0.09870278171104897,1.765151515151515,11.750000000000005,0.015063490746120045,0.09400264924861826,inf,inf,0.004108224748941932,0.09870278171104649,0.020294794553972092,0.3615430203983592,0.09359688540075423,0.09359688540075423,0.3930474817258839,0.10335949333190333,0.7006169128460306,0.5642420720043594,3920541388499302460,-0.1086413961014186
3328,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}""}",0.9569323762750284,0.9749283140945519,0.2561576354679803,0.31431903096071007,0.26274509803921503,0.3636363636363625,0.8999999999999967,0.2532188841201718,0.20851063829787178,0.9804878048780488,0.9980099502487563,0.9526151095216808,0.9317904993909867,-0.3524944301046179,-0.3227209039718065,-0.48957712924359625,-0.41713763297872325,0.11274794588762518,0.07313753254464797,1.3015337423312874,1.3712541637521678,0.3524944301046179,0.3227209039718065,0.48957712924359625,0.41713763297872325,0.11274794588762518,0.07313753254464797,1.436055469953775,4.316326530612247,0.31005685119097,0.08126392504960997,inf,inf,0.11274794588761797,0.07313753254464714,0.37604256235894545,0.1918646451858631,0.07184412878620348,0.07184412878620348,0.28379271905740977,0.09448009424029777,0.474551188967711,0.35918726428908565,3920541388499302460,-0.054913185405800986
3329,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9584435209671326,0.945995256340084,0.30049261083743817,0.36258965868270465,0.31764705882352845,0.5454545454545459,1.299999999999999,0.2961373390557941,0.23404255319148928,0.9853658536585366,1.0039800995024877,0.9535091640590077,0.9305724725943971,-1.1208248911932879,-0.6077931578218269,-1.4633710541989269,-0.7678690159574464,-0.021039090380944113,0.02535970401498116,1.3523006134969326,1.4177402804697292,1.1208248911932879,0.6077931578218269,1.4633710541989269,0.7678690159574464,0.021039090380944113,0.02535970401498116,1.8418972332015813,5.5545454545454565,0.03857166569839818,0.01950746462690918,inf,inf,0.021039090380945303,0.025359704014977263,0.05308288096437118,0.05249053924354555,0.04541241072453184,0.04541241072453184,0.2283306259514889,0.10880714434091454,1.2853237636308141,1.0515423841090807,3920541388499302460,0.01154644400114243
3330,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9958443520967133,1.0467980295566504,0.8620689655172411,0.9020206683475974,0.8235294117647064,0.8636363636363645,1.0,0.8197424892703856,0.8085106382978724,1.002439024390244,1.001990049751244,0.9946356727760393,0.9920828258221681,0.3722561097314924,0.6543349656085539,0.2525312686122679,0.6505152925531913,0.7639015685949037,0.7710227013200567,1.0923203330411915,1.0578318599068797,0.3722561097314924,0.6543349656085539,0.2525312686122679,0.6505152925531913,0.7639015685949037,0.7710227013200567,1.0535459305092814,1.2368421052631582,0.8845176057414675,0.7710227013200566,,,0.7639015685949092,0.7710227013200551,0.9100674796966681,0.8825370184510838,0.7727878664818629,0.7727878664818629,0.8886106030953278,0.7649258325323348,0.7225557025129716,0.7092553651592993,3920541388499302460,-1.8732411490891108
3331,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.954665659236872,0.6435684305818451,3.1724137931034484,1.5972113051502,4.929411764705884,5.409090909090917,9.900000000000007,4.884120171673823,4.506382978723407,0.9682926829268292,0.974129353233831,0.9521680822530175,0.9427527405602923,3.2606922073650066,1.8546154367010328,0.8749255509231699,0.7013796542553186,4.216262760395063,3.450472753848263,1.1540205959684477,1.1509828149891987,3.2606922073650066,1.8546154367010328,0.8749255509231699,0.7013796542553186,4.216262760395063,3.450472753848263,1.1074852212813546,2.1968838526912187,0.7794771489805985,0.3485326013988144,,,4.216262760395104,3.4504727538482722,0.8239818465071588,0.5650760767990151,3.4398091336858774,3.4398091336858774,0.6787163713264072,5.401312844567388,0.7538915454267981,1.8277902738341503,3920541388499302460,-8.506154222806323
3332,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3920541388499302460,-2.4699999999999998
3333,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3920541388499302460,-2.4699999999999998
3409,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.995490417136415,1.0389320388349514,0.8700000000000002,0.9064016736401673,0.8373983739837402,1.0,0.9545454545454539,0.8206278026905834,0.8258928571428567,1.0,1.0010101010101011,0.9945994599459946,0.9922202274087373,-0.5472705024765393,0.7022859216267512,-1.0799999999999972,0.7059813084112148,0.5841044729563941,0.7950486357765586,1.0604089687182223,1.0537841493811269,0.5472705024765393,0.7022859216267512,1.0799999999999972,0.7059813084112148,0.5841044729563941,0.7950486357765586,1.2185792349726776,1.1557739557739557,0.5841044729563931,0.8329080946230607,,,0.5841044729563732,0.7950486357765596,0.6497340769209425,0.9118906622778086,0.743953577651119,0.743953577651119,0.8966908166823812,0.7718772008214692,0.8012629236538084,0.7716362326691665,5431508054285474041,-1.7980204195691114
3410,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9586621570838032,0.6374378109452736,3.125000000000001,1.5912576687116566,4.9024390243902465,5.565217391304348,8.454545454545467,4.834080717488793,4.553571428571429,0.9476082004555808,0.9777777777777777,0.9608460846084609,0.9473369239976063,4.601404166443045,2.0336257171226686,2.6315789473684195,0.8294392523364493,3.8699910582461743,3.618320148530839,0.7995328373085783,1.1605434423034715,4.601404166443045,2.0336257171226686,2.6315789473684195,0.8294392523364493,3.8699910582461743,3.618320148530839,1.1512462692586918,1.8566844919786096,0.6953890182786084,0.42797335090149674,,,3.8699910582461645,3.618320148530841,0.7504460461391554,0.6233936172382117,3.618452785242499,3.618452785242499,0.6458540302993084,5.291194986419308,0.8805641251652709,2.0547279885347423,5431508054285474041,-8.98295296025006
3411,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5431508054285474041,-2.4699999999999998
3412,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5431508054285474041,-2.4699999999999998
